,date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
9986,2018-04-15 00:45:00,3.56,4.5,0.0,0.0,62.04,2700,Weekend,Sunday,Light_Load
9987,2018-04-15 01:00:00,3.64,4.46,0.0,0.0,63.23,3600,Weekend,Sunday,Light_Load
9988,2018-04-15 01:15:00,3.13,3.71,0.0,0.0,64.48,4500,Weekend,Sunday,Light_Load
9989,2018-04-15 01:30:00,3.1,3.67,0.0,0.0,64.53,5400,Weekend,Sunday,Light_Load
9990,2018-04-15 01:45:00,3.17,3.85,0.0,0.0,63.56,6300,Weekend,Sunday,Light_Load
9991,2018-04-15 02:00:00,3.64,4.21,0.0,0.0,65.4,7200,Weekend,Sunday,Light_Load
9992,2018-04-15 02:15:00,3.42,3.96,0.0,0.0,65.36,8100,Weekend,Sunday,Light_Load
9993,2018-04-15 02:30:00,3.13,4.03,0.0,0.0,61.34,9000,Weekend,Sunday,Light_Load
9994,2018-04-15 02:45:00,3.1,3.82,0.0,0.0,63.01,9900,Weekend,Sunday,Light_Load
9995,2018-04-15 03:00:00,3.2,3.85,0.0,0.0,63.92,10800,Weekend,Sunday,Light_Load
9996,2018-04-15 03:15:00,3.13,3.92,0.0,0.0,62.4,11700,Weekend,Sunday,Light_Load
9997,2018-04-15 03:30:00,3.13,3.96,0.0,0.0,62.01,12600,Weekend,Sunday,Light_Load
9998,2018-04-15 03:45:00,3.13,4.0,0.0,0.0,61.63,13500,Weekend,Sunday,Light_Load
9999,2018-04-15 04:00:00,3.13,4.1,0.0,0.0,60.68,14400,Weekend,Sunday,Light_Load
10000,2018-04-15 04:15:00,3.17,3.85,0.0,0.0,63.56,15300,Weekend,Sunday,Light_Load
10001,2018-04-15 04:30:00,3.13,3.78,0.0,0.0,63.78,16200,Weekend,Sunday,Light_Load
10002,2018-04-15 04:45:00,3.06,3.56,0.0,0.0,65.18,17100,Weekend,Sunday,Light_Load
10003,2018-04-15 05:00:00,3.1,3.67,0.0,0.0,64.53,18000,Weekend,Sunday,Light_Load
10004,2018-04-15 05:15:00,3.46,4.28,0.0,0.0,62.87,18900,Weekend,Sunday,Light_Load
10005,2018-04-15 05:30:00,3.71,4.64,0.0,0.0,62.45,19800,Weekend,Sunday,Light_Load
10006,2018-04-15 05:45:00,3.96,4.14,0.0,0.0,69.12,20700,Weekend,Sunday,Light_Load
10007,2018-04-15 06:00:00,3.1,3.67,0.0,0.0,64.53,21600,Weekend,Sunday,Light_Load
10008,2018-04-15 06:15:00,3.02,3.67,0.0,0.0,63.54,22500,Weekend,Sunday,Light_Load
10009,2018-04-15 06:30:00,3.06,3.71,0.0,0.0,63.63,23400,Weekend,Sunday,Light_Load
10010,2018-04-15 06:45:00,3.06,3.78,0.0,0.0,62.92,24300,Weekend,Sunday,Light_Load
10011,2018-04-15 07:00:00,3.1,3.82,0.0,0.0,63.01,25200,Weekend,Sunday,Light_Load
10012,2018-04-15 07:15:00,3.1,3.92,0.0,0.0,62.03,26100,Weekend,Sunday,Light_Load
10013,2018-04-15 07:30:00,3.1,3.92,0.0,0.0,62.03,27000,Weekend,Sunday,Light_Load
10014,2018-04-15 07:45:00,3.06,3.85,0.0,0.0,62.22,27900,Weekend,Sunday,Light_Load
10015,2018-04-15 08:00:00,3.1,4.03,0.0,0.0,60.97,28800,Weekend,Sunday,Light_Load
10016,2018-04-15 08:15:00,3.17,4.54,0.0,0.0,57.25,29700,Weekend,Sunday,Light_Load
10017,2018-04-15 08:30:00,3.2,4.5,0.0,0.0,57.95,30600,Weekend,Sunday,Light_Load
10018,2018-04-15 08:45:00,3.42,4.21,0.14,0.0,63.05,31500,Weekend,Sunday,Light_Load
10019,2018-04-15 09:00:00,3.78,0.0,15.95,0.0,100.0,32400,Weekend,Sunday,Light_Load
10020,2018-04-15 09:15:00,3.38,0.0,17.28,0.0,100.0,33300,Weekend,Sunday,Light_Load
10021,2018-04-15 09:30:00,3.31,0.0,17.5,0.0,100.0,34200,Weekend,Sunday,Light_Load
10022,2018-04-15 09:45:00,3.35,0.0,17.64,0.0,100.0,35100,Weekend,Sunday,Light_Load
10023,2018-04-15 10:00:00,3.24,0.0,17.64,0.0,100.0,36000,Weekend,Sunday,Light_Load
10024,2018-04-15 10:15:00,3.71,0.0,23.22,0.0,100.0,36900,Weekend,Sunday,Light_Load
10025,2018-04-15 10:30:00,3.74,0.0,23.62,0.0,100.0,37800,Weekend,Sunday,Light_Load
10026,2018-04-15 10:45:00,3.24,0.0,17.6,0.0,100.0,38700,Weekend,Sunday,Light_Load
10027,2018-04-15 11:00:00,3.28,0.0,17.68,0.0,100.0,39600,Weekend,Sunday,Light_Load
10028,2018-04-15 11:15:00,3.13,0.0,6.44,0.0,100.0,40500,Weekend,Sunday,Light_Load
10029,2018-04-15 11:30:00,3.13,0.0,5.72,0.0,100.0,41400,Weekend,Sunday,Light_Load
10030,2018-04-15 11:45:00,3.17,0.0,5.62,0.0,100.0,42300,Weekend,Sunday,Light_Load
10031,2018-04-15 12:00:00,3.13,0.0,5.54,0.0,100.0,43200,Weekend,Sunday,Light_Load
10032,2018-04-15 12:15:00,3.24,0.0,13.61,0.0,100.0,44100,Weekend,Sunday,Light_Load
10033,2018-04-15 12:30:00,3.6,0.0,20.34,0.0,100.0,45000,Weekend,Sunday,Light_Load
10034,2018-04-15 12:45:00,3.74,0.0,22.72,0.0,100.0,45900,Weekend,Sunday,Light_Load
10035,2018-04-15 13:00:00,3.28,0.0,17.5,0.0,100.0,46800,Weekend,Sunday,Light_Load
10036,2018-04-15 13:15:00,3.28,0.0,17.5,0.0,100.0,47700,Weekend,Sunday,Light_Load
10037,2018-04-15 13:30:00,3.24,0.0,17.6,0.0,100.0,48600,Weekend,Sunday,Light_Load
10038,2018-04-15 13:45:00,3.31,0.0,17.5,0.0,100.0,49500,Weekend,Sunday,Light_Load
10039,2018-04-15 14:00:00,3.46,0.0,18.72,0.0,100.0,50400,Weekend,Sunday,Light_Load
10040,2018-04-15 14:15:00,3.92,0.0,26.57,0.0,100.0,51300,Weekend,Sunday,Light_Load
10041,2018-04-15 14:30:00,3.46,0.0,19.04,0.0,100.0,52200,Weekend,Sunday,Light_Load
10042,2018-04-15 14:45:00,3.28,0.0,17.42,0.0,100.0,53100,Weekend,Sunday,Light_Load
10043,2018-04-15 15:00:00,3.31,0.0,17.35,0.0,100.0,54000,Weekend,Sunday,Light_Load
10044,2018-04-15 15:15:00,3.35,0.0,17.39,0.0,100.0,54900,Weekend,Sunday,Light_Load
10045,2018-04-15 15:30:00,3.82,0.0,24.52,0.0,100.0,55800,Weekend,Sunday,Light_Load
10046,2018-04-15 15:45:00,3.42,0.0,19.12,0.0,100.0,56700,Weekend,Sunday,Light_Load
10047,2018-04-15 16:00:00,3.35,0.0,17.35,0.0,100.0,57600,Weekend,Sunday,Light_Load
10048,2018-04-15 16:15:00,3.31,0.0,17.32,0.0,100.0,58500,Weekend,Sunday,Light_Load
10049,2018-04-15 16:30:00,3.35,0.0,17.28,0.0,100.0,59400,Weekend,Sunday,Light_Load
10050,2018-04-15 16:45:00,3.38,0.0,17.32,0.0,100.0,60300,Weekend,Sunday,Light_Load
10051,2018-04-15 17:00:00,3.31,0.0,17.32,0.0,100.0,61200,Weekend,Sunday,Light_Load
10052,2018-04-15 17:15:00,3.35,0.0,17.24,0.0,100.0,62100,Weekend,Sunday,Light_Load
10053,2018-04-15 17:30:00,3.35,0.0,17.21,0.0,100.0,63000,Weekend,Sunday,Light_Load
10054,2018-04-15 17:45:00,3.31,0.0,17.21,0.0,100.0,63900,Weekend,Sunday,Light_Load
10055,2018-04-15 18:00:00,3.56,0.0,20.7,0.0,100.0,64800,Weekend,Sunday,Light_Load
10056,2018-04-15 18:15:00,3.85,0.0,9.43,0.0,100.0,65700,Weekend,Sunday,Light_Load
10057,2018-04-15 18:30:00,3.85,0.0,7.52,0.0,100.0,66600,Weekend,Sunday,Light_Load
10058,2018-04-15 18:45:00,3.28,0.0,14.36,0.0,100.0,67500,Weekend,Sunday,Light_Load
10059,2018-04-15 19:00:00,3.28,0.0,17.35,0.0,100.0,68400,Weekend,Sunday,Light_Load
10060,2018-04-15 19:15:00,3.31,0.0,17.57,0.0,100.0,69300,Weekend,Sunday,Light_Load
10061,2018-04-15 19:30:00,3.35,0.0,17.57,0.0,100.0,70200,Weekend,Sunday,Light_Load
10062,2018-04-15 19:45:00,3.31,0.0,17.64,0.0,100.0,71100,Weekend,Sunday,Light_Load
10063,2018-04-15 20:00:00,3.28,0.0,17.64,0.0,100.0,72000,Weekend,Sunday,Light_Load
10064,2018-04-15 20:15:00,3.35,0.0,17.64,0.0,100.0,72900,Weekend,Sunday,Light_Load
10065,2018-04-15 20:30:00,3.31,0.0,17.6,0.0,100.0,73800,Weekend,Sunday,Light_Load
10066,2018-04-15 20:45:00,3.28,0.0,17.6,0.0,100.0,74700,Weekend,Sunday,Light_Load
10067,2018-04-15 21:00:00,3.42,0.0,17.42,0.0,100.0,75600,Weekend,Sunday,Light_Load
10068,2018-04-15 21:15:00,3.38,0.0,17.35,0.0,100.0,76500,Weekend,Sunday,Light_Load
10069,2018-04-15 21:30:00,3.74,0.0,22.54,0.0,100.0,77400,Weekend,Sunday,Light_Load
10070,2018-04-15 21:45:00,3.67,0.0,21.92,0.0,100.0,78300,Weekend,Sunday,Light_Load
10071,2018-04-15 22:00:00,3.67,0.0,21.67,0.0,100.0,79200,Weekend,Sunday,Light_Load
10072,2018-04-15 22:15:00,3.92,1.51,14.8,0.0,93.32,80100,Weekend,Sunday,Light_Load
10073,2018-04-15 22:30:00,3.24,4.07,0.0,0.0,62.28,81000,Weekend,Sunday,Light_Load
10074,2018-04-15 22:45:00,3.13,3.96,0.0,0.0,62.01,81900,Weekend,Sunday,Light_Load
10075,2018-04-15 23:00:00,3.1,3.82,0.0,0.0,63.01,82800,Weekend,Sunday,Light_Load
10076,2018-04-15 23:15:00,3.06,3.6,0.0,0.0,64.76,83700,Weekend,Sunday,Light_Load
10077,2018-04-15 23:30:00,3.1,3.71,0.0,0.0,64.12,84600,Weekend,Sunday,Light_Load
10078,2018-04-15 23:45:00,3.13,3.85,0.0,0.0,63.08,85500,Weekend,Sunday,Light_Load
10079,2018-04-15 00:00:00,3.1,3.71,0.0,0.0,64.12,0,Weekend,Sunday,Light_Load
10080,2018-04-16 00:15:00,3.13,3.78,0.0,0.0,63.78,900,Weekday,Monday,Light_Load
10081,2018-04-16 00:30:00,3.46,3.6,0.0,0.0,69.29,1800,Weekday,Monday,Light_Load
10082,2018-04-16 00:45:00,3.56,3.49,0.0,0.0,71.41,2700,Weekday,Monday,Light_Load
10083,2018-04-16 01:00:00,3.06,3.67,0.0,0.0,64.04,3600,Weekday,Monday,Light_Load
10084,2018-04-16 01:15:00,3.17,3.78,0.0,0.0,64.26,4500,Weekday,Monday,Light_Load
10085,2018-04-16 01:30:00,3.1,3.74,0.0,0.0,63.82,5400,Weekday,Monday,Light_Load
10086,2018-04-16 01:45:00,3.13,3.85,0.0,0.0,63.08,6300,Weekday,Monday,Light_Load
10087,2018-04-16 02:00:00,3.1,3.78,0.0,0.0,63.41,7200,Weekday,Monday,Light_Load
10088,2018-04-16 02:15:00,3.13,3.82,0.0,0.0,63.38,8100,Weekday,Monday,Light_Load
10089,2018-04-16 02:30:00,3.74,5.33,0.0,0.0,57.44,9000,Weekday,Monday,Light_Load
10090,2018-04-16 02:45:00,3.6,4.57,0.0,0.0,61.88,9900,Weekday,Monday,Light_Load
10091,2018-04-16 03:00:00,3.13,4.0,0.0,0.0,61.63,10800,Weekday,Monday,Light_Load
10092,2018-04-16 03:15:00,3.1,3.89,0.0,0.0,62.32,11700,Weekday,Monday,Light_Load
10093,2018-04-16 03:30:00,3.13,3.78,0.0,0.0,63.78,12600,Weekday,Monday,Light_Load
10094,2018-04-16 03:45:00,3.1,3.92,0.0,0.0,62.03,13500,Weekday,Monday,Light_Load
10095,2018-04-16 04:00:00,3.13,3.89,0.0,0.0,62.69,14400,Weekday,Monday,Light_Load
10096,2018-04-16 04:15:00,3.35,3.71,0.0,0.0,67.02,15300,Weekday,Monday,Light_Load
10097,2018-04-16 04:30:00,3.71,3.6,0.0,0.0,71.77,16200,Weekday,Monday,Light_Load
10098,2018-04-16 04:45:00,3.17,3.89,0.0,0.0,63.17,17100,Weekday,Monday,Light_Load
10099,2018-04-16 05:00:00,3.13,3.78,0.0,0.0,63.78,18000,Weekday,Monday,Light_Load
10100,2018-04-16 05:15:00,3.1,3.6,0.0,0.0,65.25,18900,Weekday,Monday,Light_Load
10101,2018-04-16 05:30:00,3.13,3.74,0.0,0.0,64.18,19800,Weekday,Monday,Light_Load
10102,2018-04-16 05:45:00,3.06,3.67,0.0,0.0,64.04,20700,Weekday,Monday,Light_Load
10103,2018-04-16 06:00:00,3.02,3.6,0.0,0.0,64.27,21600,Weekday,Monday,Light_Load
10104,2018-04-16 06:15:00,3.02,3.6,0.0,0.0,64.27,22500,Weekday,Monday,Light_Load
10105,2018-04-16 06:30:00,3.02,3.49,0.0,0.0,65.44,23400,Weekday,Monday,Light_Load
10106,2018-04-16 06:45:00,3.2,3.85,0.0,0.0,63.92,24300,Weekday,Monday,Light_Load
10107,2018-04-16 07:00:00,3.71,4.54,0.0,0.0,63.28,25200,Weekday,Monday,Light_Load
10108,2018-04-16 07:15:00,3.67,4.46,0.0,0.0,63.54,26100,Weekday,Monday,Light_Load
10109,2018-04-16 07:30:00,4.1,4.03,0.0,0.0,71.32,27000,Weekday,Monday,Light_Load
10110,2018-04-16 07:45:00,5.22,4.9,0.0,0.0,72.91,27900,Weekday,Monday,Light_Load
10111,2018-04-16 08:00:00,13.43,11.81,0.0,0.01,75.09,28800,Weekday,Monday,Light_Load
10112,2018-04-16 08:15:00,60.95,53.5,0.0,0.03,75.15,29700,Weekday,Monday,Light_Load
10113,2018-04-16 08:30:00,66.24,60.73,0.0,0.03,73.71,30600,Weekday,Monday,Light_Load
10114,2018-04-16 08:45:00,74.56,67.1,0.0,0.03,74.33,31500,Weekday,Monday,Light_Load
10115,2018-04-16 09:00:00,62.06,31.79,0.0,0.03,89.0,32400,Weekday,Monday,Light_Load
10116,2018-04-16 09:15:00,74.09,41.51,0.0,0.03,87.24,33300,Weekday,Monday,Medium_Load
10117,2018-04-16 09:30:00,61.42,28.3,0.0,0.03,90.82,34200,Weekday,Monday,Medium_Load
10118,2018-04-16 09:45:00,67.07,29.3,0.0,0.03,91.64,35100,Weekday,Monday,Medium_Load
10119,2018-04-16 10:00:00,73.33,39.1,0.0,0.03,88.24,36000,Weekday,Monday,Medium_Load
10120,2018-04-16 10:15:00,63.54,30.42,0.0,0.03,90.2,36900,Weekday,Monday,Maximum_Load
10121,2018-04-16 10:30:00,75.74,38.3,0.0,0.03,89.24,37800,Weekday,Monday,Maximum_Load
10122,2018-04-16 10:45:00,65.63,34.42,0.0,0.03,88.56,38700,Weekday,Monday,Maximum_Load
10123,2018-04-16 11:00:00,61.2,30.35,0.0,0.03,89.59,39600,Weekday,Monday,Maximum_Load
10124,2018-04-16 11:15:00,77.83,55.4,0.0,0.04,81.47,40500,Weekday,Monday,Maximum_Load
10125,2018-04-16 11:30:00,67.68,53.71,0.0,0.03,78.33,41400,Weekday,Monday,Maximum_Load
10126,2018-04-16 11:45:00,58.64,43.7,0.0,0.03,80.18,42300,Weekday,Monday,Maximum_Load
10127,2018-04-16 12:00:00,59.4,44.71,0.0,0.03,79.9,43200,Weekday,Monday,Maximum_Load
10128,2018-04-16 12:15:00,9.07,2.81,18.58,0.0,95.52,44100,Weekday,Monday,Medium_Load
10129,2018-04-16 12:30:00,5.18,0.0,24.62,0.0,100.0,45000,Weekday,Monday,Medium_Load
10130,2018-04-16 12:45:00,4.86,0.0,16.78,0.0,100.0,45900,Weekday,Monday,Medium_Load
10131,2018-04-16 13:00:00,4.75,0.0,16.85,0.0,100.0,46800,Weekday,Monday,Medium_Load
10132,2018-04-16 13:15:00,40.36,16.16,4.82,0.02,92.83,47700,Weekday,Monday,Maximum_Load
10133,2018-04-16 13:30:00,81.97,48.13,0.0,0.04,86.23,48600,Weekday,Monday,Maximum_Load
10134,2018-04-16 13:45:00,55.19,25.34,0.0,0.03,90.88,49500,Weekday,Monday,Maximum_Load
10135,2018-04-16 14:00:00,52.85,21.92,0.0,0.02,92.37,50400,Weekday,Monday,Maximum_Load
10136,2018-04-16 14:15:00,54.65,22.9,0.0,0.03,92.23,51300,Weekday,Monday,Maximum_Load
10137,2018-04-16 14:30:00,75.67,44.14,0.0,0.03,86.38,52200,Weekday,Monday,Maximum_Load
10138,2018-04-16 14:45:00,65.27,34.06,0.0,0.03,88.66,53100,Weekday,Monday,Maximum_Load
10139,2018-04-16 15:00:00,69.77,36.54,0.0,0.03,88.59,54000,Weekday,Monday,Maximum_Load
10140,2018-04-16 15:15:00,67.82,41.18,0.0,0.03,85.48,54900,Weekday,Monday,Maximum_Load
10141,2018-04-16 15:30:00,64.66,29.41,0.0,0.03,91.03,55800,Weekday,Monday,Maximum_Load
10142,2018-04-16 15:45:00,68.26,36.07,0.0,0.03,88.41,56700,Weekday,Monday,Maximum_Load
10143,2018-04-16 16:00:00,67.93,32.29,0.0,0.03,90.32,57600,Weekday,Monday,Maximum_Load
10144,2018-04-16 16:15:00,58.82,28.48,0.0,0.03,90.0,58500,Weekday,Monday,Maximum_Load
10145,2018-04-16 16:30:00,58.9,26.71,0.0,0.03,91.07,59400,Weekday,Monday,Maximum_Load
10146,2018-04-16 16:45:00,70.85,37.62,0.0,0.03,88.32,60300,Weekday,Monday,Maximum_Load
10147,2018-04-16 17:00:00,64.33,31.54,0.0,0.03,89.79,61200,Weekday,Monday,Maximum_Load
10148,2018-04-16 17:15:00,54.29,21.17,0.0,0.02,93.17,62100,Weekday,Monday,Medium_Load
10149,2018-04-16 17:30:00,50.58,13.57,0.9,0.02,96.58,63000,Weekday,Monday,Medium_Load
10150,2018-04-16 17:45:00,30.02,0.14,7.99,0.01,100.0,63900,Weekday,Monday,Medium_Load
10151,2018-04-16 18:00:00,29.92,0.0,9.0,0.01,100.0,64800,Weekday,Monday,Medium_Load
10152,2018-04-16 18:15:00,37.87,14.72,0.65,0.02,93.21,65700,Weekday,Monday,Medium_Load
10153,2018-04-16 18:30:00,43.06,20.41,0.0,0.02,90.36,66600,Weekday,Monday,Medium_Load
10154,2018-04-16 18:45:00,40.1,5.87,0.68,0.02,98.95,67500,Weekday,Monday,Medium_Load
10155,2018-04-16 19:00:00,44.6,2.81,0.0,0.02,99.8,68400,Weekday,Monday,Medium_Load
10156,2018-04-16 19:15:00,38.77,1.08,2.95,0.02,99.96,69300,Weekday,Monday,Medium_Load
10157,2018-04-16 19:30:00,44.21,3.96,0.0,0.02,99.6,70200,Weekday,Monday,Medium_Load
10158,2018-04-16 19:45:00,40.5,1.51,1.62,0.02,99.93,71100,Weekday,Monday,Medium_Load
10159,2018-04-16 20:00:00,43.52,2.27,0.04,0.02,99.86,72000,Weekday,Monday,Medium_Load
10160,2018-04-16 20:15:00,41.04,1.91,1.15,0.02,99.89,72900,Weekday,Monday,Medium_Load
10161,2018-04-16 20:30:00,40.97,1.55,0.5,0.02,99.93,73800,Weekday,Monday,Medium_Load
10162,2018-04-16 20:45:00,38.63,0.65,1.8,0.02,99.99,74700,Weekday,Monday,Medium_Load
10163,2018-04-16 21:00:00,13.5,0.0,19.12,0.01,100.0,75600,Weekday,Monday,Medium_Load
10164,2018-04-16 21:15:00,5.58,0.0,25.96,0.0,100.0,76500,Weekday,Monday,Medium_Load
10165,2018-04-16 21:30:00,5.33,0.0,25.99,0.0,100.0,77400,Weekday,Monday,Medium_Load
10166,2018-04-16 21:45:00,5.36,0.0,25.85,0.0,100.0,78300,Weekday,Monday,Medium_Load
10167,2018-04-16 22:00:00,5.33,0.0,25.96,0.0,100.0,79200,Weekday,Monday,Medium_Load
10168,2018-04-16 22:15:00,4.14,1.51,13.93,0.0,93.95,80100,Weekday,Monday,Medium_Load
10169,2018-04-16 22:30:00,3.85,4.0,0.0,0.0,69.35,81000,Weekday,Monday,Medium_Load
10170,2018-04-16 22:45:00,3.78,3.85,0.0,0.0,70.06,81900,Weekday,Monday,Medium_Load
10171,2018-04-16 23:00:00,3.74,3.92,0.0,0.0,69.03,82800,Weekday,Monday,Medium_Load
10172,2018-04-16 23:15:00,3.71,3.64,0.0,0.0,71.38,83700,Weekday,Monday,Light_Load
10173,2018-04-16 23:30:00,3.78,3.67,0.0,0.0,71.75,84600,Weekday,Monday,Light_Load
10174,2018-04-16 23:45:00,3.71,3.74,0.0,0.0,70.43,85500,Weekday,Monday,Light_Load
10175,2018-04-16 00:00:00,3.71,3.71,0.0,0.0,70.71,0,Weekday,Monday,Light_Load
10176,2018-04-17 00:15:00,3.71,3.74,0.0,0.0,70.43,900,Weekday,Tuesday,Light_Load
10177,2018-04-17 00:30:00,3.74,4.0,0.0,0.0,68.3,1800,Weekday,Tuesday,Light_Load
10178,2018-04-17 00:45:00,3.85,4.14,0.0,0.0,68.1,2700,Weekday,Tuesday,Light_Load
10179,2018-04-17 01:00:00,3.85,4.21,0.0,0.0,67.49,3600,Weekday,Tuesday,Light_Load
10180,2018-04-17 01:15:00,3.78,4.03,0.0,0.0,68.41,4500,Weekday,Tuesday,Light_Load
10181,2018-04-17 01:30:00,3.78,4.1,0.0,0.0,67.78,5400,Weekday,Tuesday,Light_Load
10182,2018-04-17 01:45:00,3.28,4.32,0.0,0.0,60.47,6300,Weekday,Tuesday,Light_Load
10183,2018-04-17 02:00:00,3.42,4.46,0.0,0.0,60.85,7200,Weekday,Tuesday,Light_Load
10184,2018-04-17 02:15:00,3.78,4.86,0.0,0.0,61.39,8100,Weekday,Tuesday,Light_Load
10185,2018-04-17 02:30:00,3.24,4.18,0.0,0.0,61.26,9000,Weekday,Tuesday,Light_Load
10186,2018-04-17 02:45:00,3.17,4.14,0.0,0.0,60.79,9900,Weekday,Tuesday,Light_Load
10187,2018-04-17 03:00:00,3.2,4.14,0.0,0.0,61.16,10800,Weekday,Tuesday,Light_Load
10188,2018-04-17 03:15:00,3.2,4.07,0.0,0.0,61.81,11700,Weekday,Tuesday,Light_Load
10189,2018-04-17 03:30:00,3.13,3.85,0.0,0.0,63.08,12600,Weekday,Tuesday,Light_Load
10190,2018-04-17 03:45:00,3.17,3.92,0.0,0.0,62.88,13500,Weekday,Tuesday,Light_Load
10191,2018-04-17 04:00:00,3.17,4.03,0.0,0.0,61.83,14400,Weekday,Tuesday,Light_Load
10192,2018-04-17 04:15:00,3.17,4.03,0.0,0.0,61.83,15300,Weekday,Tuesday,Light_Load
10193,2018-04-17 04:30:00,3.56,3.96,0.0,0.0,66.85,16200,Weekday,Tuesday,Light_Load
10194,2018-04-17 04:45:00,3.64,3.89,0.0,0.0,68.33,17100,Weekday,Tuesday,Light_Load
10195,2018-04-17 05:00:00,3.17,3.89,0.0,0.0,63.17,18000,Weekday,Tuesday,Light_Load
10196,2018-04-17 05:15:00,3.2,4.1,0.0,0.0,61.53,18900,Weekday,Tuesday,Light_Load
10197,2018-04-17 05:30:00,3.17,4.07,0.0,0.0,61.45,19800,Weekday,Tuesday,Light_Load
10198,2018-04-17 05:45:00,3.56,4.32,0.0,0.0,63.6,20700,Weekday,Tuesday,Light_Load
10199,2018-04-17 06:00:00,3.56,4.32,0.0,0.0,63.6,21600,Weekday,Tuesday,Light_Load
10200,2018-04-17 06:15:00,3.13,4.07,0.0,0.0,60.96,22500,Weekday,Tuesday,Light_Load
10201,2018-04-17 06:30:00,3.1,4.03,0.0,0.0,60.97,23400,Weekday,Tuesday,Light_Load
10202,2018-04-17 06:45:00,3.17,4.18,0.0,0.0,60.43,24300,Weekday,Tuesday,Light_Load
10203,2018-04-17 07:00:00,3.13,4.03,0.0,0.0,61.34,25200,Weekday,Tuesday,Light_Load
10204,2018-04-17 07:15:00,3.1,3.92,0.0,0.0,62.03,26100,Weekday,Tuesday,Light_Load
10205,2018-04-17 07:30:00,3.71,4.46,0.0,0.0,63.95,27000,Weekday,Tuesday,Light_Load
10206,2018-04-17 07:45:00,4.9,4.93,0.0,0.0,70.49,27900,Weekday,Tuesday,Light_Load
10207,2018-04-17 08:00:00,8.64,7.38,0.0,0.0,76.04,28800,Weekday,Tuesday,Light_Load
10208,2018-04-17 08:15:00,34.38,26.03,0.0,0.02,79.73,29700,Weekday,Tuesday,Light_Load
10209,2018-04-17 08:30:00,40.1,31.68,0.0,0.02,78.47,30600,Weekday,Tuesday,Light_Load
10210,2018-04-17 08:45:00,41.44,35.93,0.0,0.02,75.56,31500,Weekday,Tuesday,Light_Load
10211,2018-04-17 09:00:00,48.06,18.83,0.0,0.02,93.11,32400,Weekday,Tuesday,Light_Load
10212,2018-04-17 09:15:00,50.65,17.42,0.0,0.02,94.56,33300,Weekday,Tuesday,Medium_Load
10213,2018-04-17 09:30:00,63.47,28.08,0.0,0.03,91.45,34200,Weekday,Tuesday,Medium_Load
10214,2018-04-17 09:45:00,65.02,29.92,0.0,0.03,90.84,35100,Weekday,Tuesday,Medium_Load
10215,2018-04-17 10:00:00,62.24,26.35,0.0,0.03,92.09,36000,Weekday,Tuesday,Medium_Load
10216,2018-04-17 10:15:00,67.18,32.18,0.0,0.03,90.19,36900,Weekday,Tuesday,Maximum_Load
10217,2018-04-17 10:30:00,56.45,23.87,0.0,0.03,92.1,37800,Weekday,Tuesday,Maximum_Load
10218,2018-04-17 10:45:00,52.13,19.69,0.0,0.02,93.55,38700,Weekday,Tuesday,Maximum_Load
10219,2018-04-17 11:00:00,73.37,36.61,0.0,0.03,89.48,39600,Weekday,Tuesday,Maximum_Load
10220,2018-04-17 11:15:00,108.68,69.01,0.0,0.05,84.42,40500,Weekday,Tuesday,Maximum_Load
10221,2018-04-17 11:30:00,104.8,58.75,0.0,0.05,87.23,41400,Weekday,Tuesday,Maximum_Load
10222,2018-04-17 11:45:00,77.58,50.22,0.0,0.04,83.95,42300,Weekday,Tuesday,Maximum_Load
10223,2018-04-17 12:00:00,124.74,70.85,0.0,0.06,86.95,43200,Weekday,Tuesday,Maximum_Load
10224,2018-04-17 12:15:00,19.04,8.39,13.07,0.01,91.51,44100,Weekday,Tuesday,Medium_Load
10225,2018-04-17 12:30:00,5.33,0.0,23.69,0.0,100.0,45000,Weekday,Tuesday,Medium_Load
10226,2018-04-17 12:45:00,5.47,0.0,22.21,0.0,100.0,45900,Weekday,Tuesday,Medium_Load
10227,2018-04-17 13:00:00,5.62,0.0,21.89,0.0,100.0,46800,Weekday,Tuesday,Medium_Load
10228,2018-04-17 13:15:00,64.19,20.16,4.9,0.03,95.41,47700,Weekday,Tuesday,Maximum_Load
10229,2018-04-17 13:30:00,84.85,32.15,0.0,0.04,93.51,48600,Weekday,Tuesday,Maximum_Load
10230,2018-04-17 13:45:00,93.53,43.34,0.0,0.04,90.73,49500,Weekday,Tuesday,Maximum_Load
10231,2018-04-17 14:00:00,94.0,36.5,0.0,0.04,93.22,50400,Weekday,Tuesday,Maximum_Load
10232,2018-04-17 14:15:00,80.17,32.98,0.0,0.04,92.48,51300,Weekday,Tuesday,Maximum_Load
10233,2018-04-17 14:30:00,102.92,41.87,0.0,0.05,92.63,52200,Weekday,Tuesday,Maximum_Load
10234,2018-04-17 14:45:00,119.02,48.92,0.0,0.05,92.49,53100,Weekday,Tuesday,Maximum_Load
10235,2018-04-17 15:00:00,105.19,45.04,0.0,0.05,91.93,54000,Weekday,Tuesday,Maximum_Load
10236,2018-04-17 15:15:00,101.09,40.07,0.0,0.05,92.96,54900,Weekday,Tuesday,Maximum_Load
